TIME	MONTH	TEMP	CO2eq	SOLAR	VOLCANIC	SO	NAO	AMO
1952.625	8	0.308	329.275	1365.7676	0	-0.38	-1.05	0.113675
1952.708333	9	0.306	329.275	1365.7676	0	-0.24	-3.02	0.113675
1952.791667	10	-0.137	329.275	1365.7676	0	0.12	0.42	0.113675
1952.875	11	-0.873	329.275	1365.7676	0	-0.22	-1.51	0.113675
1952.958333	12	-0.326	329.275	1365.7676	0	-1.4	-0.31	0.113675
1953.041667	1	0.057	330.045	1365.6284	0	0.12	-0.02	0.133792
1953.125	2	0.167	330.045	1365.6284	0	-0.72	0.54	0.133792
1953.208333	3	0.289	330.045	1365.6284	0	-0.79	1.25	0.133792
1953.291667	4	0.616	330.045	1365.6284	0	-0.18	-1.6	0.133792
1953.375	5	0.358	330.045	1365.6284	0	-2.72	-0.75	0.133792
1953.458333	6	0.285	330.045	1365.6284	0	-0.47	-2.96	0.133792
1953.541667	7	0.181	330.045	1365.6284	0	-0.06	0.13	0.133792
1953.625	8	0.371	330.045	1365.6284	0	-1.89	3.26	0.133792
1953.708333	9	0.267	330.045	1365.6284	0	-1.35	0.75	0.133792
1953.791667	10	0.29	330.045	1365.6284	0	-0.18	0.77	0.133792
1953.875	11	-0.44	330.045	1365.6284	0	-0.36	3.25	0.133792
1953.958333	12	-0.056	330.045	1365.6284	0	-0.61	0.15	0.133792
1954.041667	1	-0.848	330.896	1365.6564	0	0.57	0.1	0.129867
1954.125	2	-0.386	330.896	1365.6564	0	-0.52	0.57	0.129867
1954.208333	3	-0.261	330.896	1365.6564	0	-0.31	-0.29	0.129867
1954.291667	4	-0.121	330.896	1365.6564	0	0.41	-0.26	0.129867
1954.375	5	-0.223	330.896	1365.6564	0	0.15	-0.91	0.129867
1954.458333	6	0.064	330.896	1365.6564	0	-0.49	-0.94	0.129867
1954.541667	7	0.039	330.896	1365.6564	0	0.36	0.88	0.129867
1954.625	8	0.207	330.896	1365.6564	0	0.9	-0.59	0.129867
1954.708333	9	0.164	330.896	1365.6564	0	0.17	2.49	0.129867
1954.791667	10	0.228	330.896	1365.6564	0	0.09	2.09	0.129867
1954.875	11	0.171	330.896	1365.6564	0	0.16	1.54	0.129867
1954.958333	12	-0.426	330.896	1365.6564	0	1.31	1.44	0.129867
1955.041667	1	0.426	331.835	1365.7773	0	-0.68	-1.17	0.154217
1955.125	2	-0.348	331.835	1365.7773	0	1.3	-2.21	0.154217
1955.208333	3	-0.847	331.835	1365.7773	0	0.13	-2.9	0.154217
1955.291667	4	-0.138	331.835	1365.7773	0	-0.81	2.4	0.154217
1955.375	5	0.028	331.835	1365.7773	0	0.88	0.33	0.154217
1955.458333	6	0.217	331.835	1365.7773	0	1.63	-0.18	0.154217
1955.541667	7	0.073	331.835	1365.7773	0	1.8	-1.32	0.154217
1955.625	8	0.582	331.835	1365.7773	0	1.38	0.54	0.154217
1955.708333	9	0.053	331.835	1365.7773	0	1.4	0.82	0.154217
1955.791667	10	0.439	331.835	1365.7773	0	1.51	-2.35	0.154217
1955.875	11	-0.37	331.835	1365.7773	0	1.38	-2.14	0.154217
1955.958333	12	-0.631	331.835	1365.7773	0	0.91	0.51	0.154217
1956.041667	1	-0.498	332.821	1366.3109	0.003425	1.16	-0.76	0.143867
1956.125	2	-0.64	332.821	1366.3109	0.005475	1.1	-2.96	0.143867
1956.208333	3	-0.533	332.821	1366.3109	0.0068	0.89	0.01	0.143867
1956.291667	4	-0.324	332.821	1366.3109	0.0068	1.06	-1.9	0.143867
1956.375	5	-0.445	332.821	1366.3109	0.006525	1.44	4.54	0.143867
1956.458333	6	-0.164	332.821	1366.3109	0.005758	1.26	1.26	0.143867
1956.541667	7	-0.021	332.821	1366.3109	0.005083	1.19	0.35	0.143867
1956.625	8	-0.457	332.821	1366.3109	0.004483	1.05	-3.15	0.143867
1956.708333	9	-0.172	332.821	1366.3109	0.003958	0.06	-0.51	0.143867
1956.791667	10	-0.396	332.821	1366.3109	0.003483	1.92	1.23	0.143867
1956.875	11	-0.663	332.821	1366.3109	0.003075	0.11	1.39	0.143867
1956.958333	12	-0.412	332.821	1366.3109	0.002717	0.99	2.57	0.143867
1957.041667	1	-0.491	333.842	1366.6681	0.0024	0.43	2.53	0.121625
1957.125	2	-0.383	333.842	1366.6681	0.002117	-0.36	1.08	0.121625
1957.208333	3	-0.385	333.842	1366.6681	0.001875	-0.37	0.42	0.121625
1957.291667	4	-0.054	333.842	1366.6681	0.00165	0.05	-0.62	0.121625
1957.375	5	0.029	333.842	1366.6681	0.001458	-1.18	-0.84	0.121625
1957.458333	6	0.342	333.842	1366.6681	0.001283	-0.37	-0.8	0.121625
1957.541667	7	-0.168	333.842	1366.6681	0.001125	0.18	-0.48	0.121625
1957.625	8	0.404	333.842	1366.6681	0.001	-1.08	0.7	0.121625
1957.708333	9	0.422	333.842	1366.6681	0.000883	-1.01	-1.56	0.121625
1957.791667	10	0.188	333.842	1366.6681	0.000775	-0.09	1.07	0.121625
1957.875	11	0.045	333.842	1366.6681	0.000683	-1.23	-1.59	0.121625
1957.958333	12	0.383	333.842	1366.6681	0.0006	-0.44	-0.12	0.121625
1958.041667	1	0.629	334.869	1366.6328	0.000533	-1.89	0.37	0.095658
1958.125	2	0.236	334.869	1366.6328	0.000475	-0.78	-0.03	0.095658
1958.208333	3	0.001	334.869	1366.6328	0.000417	-0.32	-1.28	0.095658
1958.291667	4	0.231	334.869	1366.6328	0.000367	0.03	1.79	0.095658
1958.375	5	0.265	334.869	1366.6328	0.000325	-1.39	1.1	0.095658
1958.458333	6	-0.054	334.869	1366.6328	0.000283	-0.27	-1.44	0.095658
1958.541667	7	0.161	334.869	1366.6328	0.000258	0.23	-0.2	0.095658
1958.625	8	0.006	334.869	1366.6328	0.000225	0.72	0.98	0.095658
1958.708333	9	-0.18	334.869	1366.6328	0.0002	-0.34	-0.23	0.095658
1958.791667	10	-0.036	334.869	1366.6328	0.000175	-0.56	1.65	0.095658
1958.875	11	-0.182	334.869	1366.6328	0.00015	-0.61	0.43	0.095658
1958.958333	12	-0.209	334.869	1366.6328	0.000133	-0.84	-1.7	0.095658
1959.041667	1	0.047	335.945	1366.3828	0.000125	-0.94	-1.15	0.081817
1959.125	2	-0.167	335.945	1366.3828	0.0001	-1.5	2.46	0.081817
1959.208333	3	0.473	335.945	1366.3828	0.0001	0.77	1.82	0.081817
1959.291667	4	0.548	335.945	1366.3828	0.000075	0.35	1.51	0.081817
1959.375	5	0.041	335.945	1366.3828	0.000025	0.14	-2.22	0.081817
1959.458333	6	0.275	335.945	1366.3828	0	-0.96	1.51	0.081817
1959.541667	7	0.39	335.945	1366.3828	0	-0.47	0.29	0.081817
1959.625	8	0.259	335.945	1366.3828	0	-0.68	0.02	0.081817
1959.708333	9	0.049	335.945	1366.3828	0	-0.01	-1.81	0.081817
1959.791667	10	-0.23	335.945	1366.3828	0	0.34	1.51	0.081817
1959.875	11	-0.654	335.945	1366.3828	0	0.9	-0.04	0.081817
1959.958333	12	-0.224	335.945	1366.3828	0	0.81	1.98	0.081817
1960.041667	1	-0.258	337.17	1366.2767	0	-0.05	-0.7	0.046633
1960.125	2	0.258	337.17	1366.2767	0	-0.25	-1	0.046633
1960.208333	3	-1.098	337.17	1366.2767	0	0.47	-0.87	0.046633
1960.291667	4	-0.178	337.17	1366.2767	0	0.79	1.93	0.046633
1960.375	5	-0.353	337.17	1366.2767	0	0.3	0.07	0.046633
1960.458333	6	0.219	337.17	1366.2767	0	-0.47	-0.41	0.046633
1960.541667	7	-0.015	337.17	1366.2767	0	0.5	0.18	0.046633
1960.625	8	0.312	337.17	1366.2767	0	0.53	-1.84	0.046633
1960.708333	9	0.209	337.17	1366.2767	0	0.65	0.24	0.046633
1960.791667	10	0.195	337.17	1366.2767	0	-0.2	-3.08	0.046633
1960.875	11	-0.595	337.17	1366.2767	0	0.6	1.4	0.046633
1960.958333	12	0.2	337.17	1366.2767	0	0.63	0.46	0.046633
1961.041667	1	-0.004	338.437	1365.9199	0	-0.43	1.46	0.048975
1961.125	2	0.235	338.437	1365.9199	0	0.58	4.06	0.048975
1961.208333	3	0.192	338.437	1365.9199	0	-2.47	2.08	0.048975
1961.291667	4	0.501	338.437	1365.9199	0	1.15	0.71	0.048975
1961.375	5	0.412	338.437	1365.9199	0	0.18	-0.94	0.048975
1961.458333	6	0.203	338.437	1365.9199	0	-0.53	2.13	0.048975
1961.541667	7	0.092	338.437	1365.9199	0	0.18	0.63	0.048975
1961.625	8	0.194	338.437	1365.9199	0	-0.16	3.38	0.048975
1961.708333	9	0.308	338.437	1365.9199	0	0.11	2.01	0.048975
1961.791667	10	-0.143	338.437	1365.9199	0	-0.73	1	0.048975
1961.875	11	-0.212	338.437	1365.9199	0	0.68	-2.15	0.048975
1961.958333	12	-0.433	338.437	1365.9199	0	1.31	-1.72	0.048975
1962.041667	1	0.035	339.626	1365.7484	0	1.72	2.44	0.035133
1962.125	2	0.209	339.626	1365.7484	0	-0.41	0.77	0.035133
1962.208333	3	0.1	339.626	1365.7484	0	-0.32	-3.78	0.035133
1962.291667	4	0.236	339.626	1365.7484	0	0.3	0.74	0.035133
1962.375	5	-0.054	339.626	1365.7484	0	1.1	-0.1	0.035133
1962.458333	6	0.026	339.626	1365.7484	0	0.37	1.41	0.035133
1962.541667	7	0.111	339.626	1365.7484	0	-0.04	-2.1	0.035133
1962.625	8	0.059	339.626	1365.7484	0	0.26	2.28	0.035133
1962.708333	9	0.056	339.626	1365.7484	0	0.53	0.02	0.035133
1962.791667	10	0.036	339.626	1365.7484	0	0.95	-0.34	0.035133
1962.875	11	-0.165	339.626	1365.7484	0	0.27	-2.23	0.035133
1962.958333	12	-0.089	339.626	1365.7484	0	-0.1	-0.66	0.035133
1963.041667	1	-0.102	340.707	1365.6963	0.0078	0.8	-4.09	-0.002983
1963.125	2	0.569	340.707	1365.6963	0.014692	0.26	-1.9	-0.002983
1963.208333	3	-0.288	340.707	1365.6963	0.021592	0.66	2.79	-0.002983
1963.291667	4	-0.093	340.707	1365.6963	0.0285	0.51	-0.46	-0.002983
1963.375	5	-0.239	340.707	1365.6963	0.035383	0.14	1.91	-0.002983
1963.458333	6	0.074	340.707	1365.6963	0.042275	-1.3	-1.77	-0.002983
1963.541667	7	0.388	340.707	1365.6963	0.049108	-0.13	-0.65	-0.002983
1963.625	8	0.481	340.707	1365.6963	0.054217	-0.43	-0.96	-0.002983
1963.708333	9	0.416	340.707	1365.6963	0.055175	-0.6	0.94	-0.002983
1963.791667	10	0.573	340.707	1365.6963	0.055175	-1.46	2.79	-0.002983
1963.875	11	0.212	340.707	1365.6963	0.056192	-0.93	-0.15	-0.002983
1963.958333	12	-0.255	340.707	1365.6963	0.059733	-1.35	-3.09	-0.002983
1964.041667	1	-0.086	341.733	1365.6976	0.060183	-0.53	0.93	-0.007325
1964.125	2	-0.438	341.733	1365.6976	0.0597	-0.13	-0.13	-0.007325
1964.208333	3	-0.515	341.733	1365.6976	0.059325	0.71	-0.77	-0.007325
1964.291667	4	-0.321	341.733	1365.6976	0.0587	1.78	0.95	-0.007325
1964.375	5	-0.282	341.733	1365.6976	0.058358	-0.02	2.51	-0.007325
1964.458333	6	0.023	341.733	1365.6976	0.058317	0.72	-1.85	-0.007325
1964.541667	7	0.122	341.733	1365.6976	0.056825	0.62	2.44	-0.007325
1964.625	8	-0.119	341.733	1365.6976	0.054183	1.32	-2.46	-0.007325
1964.708333	9	-0.318	341.733	1365.6976	0.051725	1.29	0.5	-0.007325
1964.791667	10	-0.489	341.733	1365.6976	0.048825	1.26	0.63	-0.007325
1964.875	11	-0.425	341.733	1365.6976	0.046925	-0.06	1.33	-0.007325
1964.958333	12	-0.477	341.733	1365.6976	0.046292	-0.49	-1.24	-0.007325
1965.041667	1	-0.045	342.989	1365.7341	0.04515	-0.52	0.01	-0.041183
1965.125	2	-0.385	342.989	1365.7341	0.042617	0.01	-3.03	-0.041183
1965.208333	3	-0.25	342.989	1365.7341	0.039767	0.24	0.23	-0.041183
1965.291667	4	-0.256	342.989	1365.7341	0.036558	-1.34	2.14	-0.041183
1965.375	5	-0.071	342.989	1365.7341	0.033333	-0.03	-0.08	-0.041183
1965.458333	6	-0.098	342.989	1365.7341	0.030383	-1.63	0.87	-0.041183
1965.541667	7	0.094	342.989	1365.7341	0.027725	-2.32	-1.71	-0.041183
1965.625	8	0.205	342.989	1365.7341	0.025283	-1.37	1.59	-0.041183
1965.708333	9	-0.205	342.989	1365.7341	0.023075	-1.41	-1.01	-0.041183
1965.791667	10	0.154	342.989	1365.7341	0.021058	-1.22	-1.26	-0.041183
1965.875	11	-0.443	342.989	1365.7341	0.019225	-1.86	-1.78	-0.041183
1965.958333	12	-0.213	342.989	1365.7341	0.017558	0.02	1.24	-0.041183
1966.041667	1	-0.351	344.551	1365.9178	0.016033	-1.36	-1.01	-0.0824
1966.125	2	-0.033	344.551	1365.9178	0.01465	-0.54	-0.38	-0.0824
1966.208333	3	0.224	344.551	1365.9178	0.0134	-1.75	1.05	-0.0824
1966.291667	4	-0.133	344.551	1365.9178	0.012242	-0.9	1.18	-0.0824
1966.375	5	0.014	344.551	1365.9178	0.011192	-0.71	1.51	-0.0824
1966.458333	6	0.365	344.551	1365.9178	0.010233	0.14	0.82	-0.0824
1966.541667	7	0.466	344.551	1365.9178	0.009383	-0.15	-1.99	-0.0824
1966.625	8	0.166	344.551	1365.9178	0.008567	0.19	-2.03	-0.0824
1966.708333	9	0.213	344.551	1365.9178	0.00785	-0.24	-0.47	-0.0824
1966.791667	10	-0.192	344.551	1365.9178	0.007183	-0.33	-2.89	-0.0824
1966.875	11	-0.435	344.551	1365.9178	0.006567	-0.2	-0.07	-0.0824
1966.958333	12	-0.556	344.551	1365.9178	0.006025	-0.61	1.68	-0.0824
1967.041667	1	-0.207	346.076	1366.1143	0.005525	1.52	0.04	-0.125033
1967.125	2	-0.48	346.076	1366.1143	0.005042	1.2	1.7	-0.125033
1967.208333	3	0.006	346.076	1366.1143	0.004625	0.65	3	-0.125033
1967.291667	4	0.178	346.076	1366.1143	0.004183	-0.12	-0.76	-0.125033
1967.375	5	0.458	346.076	1366.1143	0.003842	-0.41	-0.46	-0.125033
1967.458333	6	-0.066	346.076	1366.1143	0.003525	0.67	1.96	-0.125033
1967.541667	7	0.158	346.076	1366.1143	0.003225	0.18	1.44	-0.125033
1967.625	8	0.266	346.076	1366.1143	0.002958	0.44	-0.41	-0.125033
1967.708333	9	0.033	346.076	1366.1143	0.002717	0.44	0.32	-0.125033
1967.791667	10	0.426	346.076	1366.1143	0.0025	-0.17	1.34	-0.125033
1967.875	11	-0.295	346.076	1366.1143	0.002017	-0.57	-0.91	-0.125033
1967.958333	12	-0.016	346.076	1366.1143	0.001158	-0.78	-0.53	-0.125033
1968.041667	1	-0.545	347.7	1366.1644	0.001067	0.47	1.65	-0.147142
1968.125	2	-0.185	347.7	1366.1644	0.000975	0.77	-1.53	-0.147142
1968.208333	3	0.804	347.7	1366.1644	0.000892	-0.56	0.34	-0.147142
1968.291667	4	0.132	347.7	1366.1644	0.000733	-0.31	-0.71	-0.147142
1968.375	5	-0.19	347.7	1366.1644	0.000675	1.21	-1.5	-0.147142
1968.458333	6	-0.168	347.7	1366.1644	0.000625	1.27	0.95	-0.147142
1968.541667	7	-0.039	347.7	1366.1644	0.000575	0.77	-1.96	-0.147142
1968.625	8	-0.037	347.7	1366.1644	0.000533	-0.2	-1.45	-0.147142
1968.708333	9	-0.328	347.7	1366.1644	0.000483	-0.36	0.5	-0.147142
1968.791667	10	0.053	347.7	1366.1644	0.00015	-0.35	0.03	-0.147142
1968.875	11	-0.419	347.7	1366.1644	0	-0.44	-2	-0.147142
1968.958333	12	-0.625	347.7	1366.1644	0	0.13	-1.73	-0.147142
1969.041667	1	-0.782	349.607	1366.2476	0	-1.36	-1.64	-0.179767
1969.125	2	-0.85	349.607	1366.2476	0	-0.85	-3.16	-0.179767
1969.208333	3	-0.221	349.607	1366.2476	0	-0.03	-1.81	-0.179767
1969.291667	4	0.223	349.607	1366.2476	0	-0.9	1.11	-0.179767
1969.375	5	0.081	349.607	1366.2476	0	-0.78	-0.23	-0.179767
1969.458333	6	0.078	349.607	1366.2476	0	-0.24	-1.17	-0.179767
1969.541667	7	0.17	349.607	1366.2476	0	-0.73	3.7	-0.179767
1969.625	8	0.103	349.607	1366.2476	0	-0.71	-1.62	-0.179767
1969.708333	9	0.043	349.607	1366.2476	0	-1.1	0.38	-0.179767
1969.791667	10	0.08	349.607	1366.2476	0	-1.35	0.7	-0.179767
1969.875	11	0.052	349.607	1366.2476	0	-0.18	-1.28	-0.179767
1969.958333	12	0.227	349.607	1366.2476	0	0.24	-0.26	-0.179767
1970.041667	1	-0.084	351.328	1366.2426	0	-1.26	-1.16	-0.193792
1970.125	2	0.325	351.328	1366.2426	0	-1.22	1.1	-0.193792
1970.208333	3	-0.032	351.328	1366.2426	0	0.06	-1.78	-0.193792
1970.291667	4	0.404	351.328	1366.2426	0	-0.56	2.52	-0.193792
1970.375	5	-0.015	351.328	1366.2426	0	0.04	1.87	-0.193792
1970.458333	6	0.222	351.328	1366.2426	0	1.02	-0.11	-0.193792
1970.541667	7	0.3	351.328	1366.2426	0	-0.52	0.27	-0.193792
1970.625	8	0.003	351.328	1366.2426	0	0.31	-0.2	-0.193792
1970.708333	9	0.255	351.328	1366.2426	0	1.18	0.47	-0.193792
1970.791667	10	0.035	351.328	1366.2426	0	0.74	0	-0.193792
1970.875	11	-0.287	351.328	1366.2426	0	1.85	0.76	-0.193792
1970.958333	12	-0.462	351.328	1366.2426	0	1.83	-1.58	-0.193792
1971.041667	1	0.076	352.822	1365.958	0	0.23	-0.43	-0.2307
1971.125	2	-0.627	352.822	1365.958	0	1.44	1.21	-0.2307
1971.208333	3	-0.36	352.822	1365.958	0	1.98	-1.76	-0.2307
1971.291667	4	0.014	352.822	1365.958	0	2.58	-3.15	-0.2307
1971.375	5	-0.014	352.822	1365.958	0	0.88	-0.62	-0.2307
1971.458333	6	-0.207	352.822	1365.958	0	0.21	-1.32	-0.2307
1971.541667	7	0.083	352.822	1365.958	0	0.17	-1.04	-0.2307
1971.625	8	0.309	352.822	1365.958	0	1.42	0.07	-0.2307
1971.708333	9	0.329	352.822	1365.958	0	1.51	-0.54	-0.2307
1971.791667	10	0.037	352.822	1365.958	0	1.75	1.63	-0.2307
1971.875	11	-0.068	352.822	1365.958	0	0.55	-1.46	-0.2307
1971.958333	12	-0.076	352.822	1365.958	0	0.15	0.76	-0.2307
1972.041667	1	-1.005	354.781	1366.0525	0	0.33	-0.52	-0.239933
1972.125	2	-0.795	354.781	1366.0525	0	0.67	-0.2	-0.239933
1972.208333	3	-0.059	354.781	1366.0525	0	0.13	0.26	-0.239933
1972.291667	4	0.118	354.781	1366.0525	0	-0.46	0.22	-0.239933
1972.375	5	0.026	354.781	1366.0525	0	-1.52	1.24	-0.239933
1972.458333	6	0.235	354.781	1366.0525	0	-1.68	1.07	-0.239933
1972.541667	7	0.172	354.781	1366.0525	0	-1.84	0.41	-0.239933
1972.625	8	0.352	354.781	1366.0525	0	-1.12	0.11	-0.239933
1972.708333	9	0.046	354.781	1366.0525	0	-1.48	-4.11	-0.239933
1972.791667	10	-0.048	354.781	1366.0525	0	-1.13	-1.74	-0.239933
1972.875	11	-0.523	354.781	1366.0525	0	-0.38	0.64	-0.239933
1972.958333	12	-0.132	354.781	1366.0525	0	-1.47	2.11	-0.239933
1973.041667	1	0.16	357.034	1365.7991	0	-0.43	1.37	-0.241292
1973.125	2	0.416	357.034	1365.7991	0	-1.47	1.22	-0.241292
1973.208333	3	0.351	357.034	1365.7991	0	-0.06	1.04	-0.241292
1973.291667	4	0.663	357.034	1365.7991	0	-0.37	-2.61	-0.241292
1973.375	5	0.578	357.034	1365.7991	0	0.25	0.37	-0.241292
1973.458333	6	0.58	357.034	1365.7991	0	1.22	0.83	-0.241292
1973.541667	7	0.265	357.034	1365.7991	0	0.63	-1.85	-0.241292
1973.625	8	0.358	357.034	1365.7991	0	1.18	2.32	-0.241292
1973.708333	9	0.149	357.034	1365.7991	0	1.27	-0.79	-0.241292
1973.791667	10	0.36	357.034	1365.7991	0	0.85	-1.03	-0.241292
1973.875	11	-0.174	357.034	1365.7991	0	2.85	-0.26	-0.241292
1973.958333	12	-0.123	357.034	1365.7991	0	1.76	-1.65	-0.241292
1974.041667	1	-0.614	358.783	1365.7271	0	2.16	3.75	-0.253358
1974.125	2	-0.824	358.783	1365.7271	0	1.49	0.68	-0.253358
1974.208333	3	-0.215	358.783	1365.7271	0	2.1	-0.81	-0.253358
1974.291667	4	0.153	358.783	1365.7271	0	1.27	-2.3	-0.253358
1974.375	5	0.026	358.783	1365.7271	0	1.24	-0.01	-0.253358
1974.458333	6	0.09	358.783	1365.7271	0	0.14	-0.14	-0.253358
1974.541667	7	0.121	358.783	1365.7271	0	1.23	2.07	-0.253358
1974.625	8	0.446	358.783	1365.7271	0	0.56	0.89	-0.253358
1974.708333	9	-0.128	358.783	1365.7271	0	1.16	0.11	-0.253358
1974.791667	10	-0.183	358.783	1365.7271	0	0.72	-1.44	-0.253358
1974.875	11	-0.41	358.783	1365.7271	0	-0.42	1.27	-0.253358
1974.958333	12	-0.451	358.783	1365.7271	0.00275	-0.14	3.06	-0.253358
1975.041667	1	0.135	360.292	1365.5345	0.010808	-0.62	2.43	-0.24495
1975.125	2	0.001	360.292	1365.5345	0.014625	0.46	0.4	-0.24495
1975.208333	3	0.357	360.292	1365.5345	0.018475	1.14	-1.26	-0.24495
1975.291667	4	0.329	360.292	1365.5345	0.022333	1.48	-0.84	-0.24495
1975.375	5	0.633	360.292	1365.5345	0.02595	0.51	-2.42	-0.24495
1975.458333	6	0.448	360.292	1365.5345	0.028983	1.69	0.18	-0.24495
1975.541667	7	0.385	360.292	1365.5345	0.030625	2.13	0.63	-0.24495
1975.625	8	-0.061	360.292	1365.5345	0.030642	2.03	0.08	-0.24495
1975.708333	9	0.331	360.292	1365.5345	0.0302	2.15	1.75	-0.24495
1975.791667	10	0.001	360.292	1365.5345	0.029067	1.67	0.39	-0.24495
1975.875	11	-0.477	360.292	1365.5345	0.026867	1.25	0.86	-0.24495
1975.958333	12	-0.327	360.292	1365.5345	0.024733	2.05	-1.57	-0.24495
1976.041667	1	-0.041	362.163	1365.6453	0.022733	1.19	0.75	-0.221433
1976.125	2	-0.319	362.163	1365.6453	0.020917	1.18	1.29	-0.221433
1976.208333	3	-0.869	362.163	1365.6453	0.019242	1.33	1.87	-0.221433
1976.291667	4	0.067	362.163	1365.6453	0.017708	0.24	-1.53	-0.221433
1976.375	5	-0.165	362.163	1365.6453	0.0163	0.5	1.2	-0.221433
1976.458333	6	-0.251	362.163	1365.6453	0.014992	-0.16	1.76	-0.221433
1976.541667	7	0.018	362.163	1365.6453	0.013792	-1.24	-0.57	-0.221433
