DASS	DATE	TMAX	TMIN	TMEAN	PREC	WIND	RHUM
19840917	1984.712526	11.4	9.5	10	0.8	3.7	94
19840918	1984.715264	16.4	5	10	0	1.7	85
19840919	1984.718001	16.9	4.5	12.3	0	2.3	84
19840920	1984.720739	17.7	10.6	13.1	0	2.7	83
19840921	1984.723477	19.3	8.5	13.6	2.9	2	81
19840922	1984.726215	12.4	6.1	8.4	2.4	4.7	86
19840923	1984.728953	15.4	5	10.5	3	4.3	81
19840924	1984.731691	12.6	6.2	8.2	0.7	5.7	89
19840925	1984.734428	14	5.7	9.2	0	6	78
19840926	1984.737166	13.3	6.3	9.2	0	6.7	79
19840927	1984.739904	12.2	7.4	9.6	1.4	5.7	87
19840928	1984.742642	16.3	5.3	10.1	0	2.3	74
19840929	1984.74538	17.7	4	10.8	0.2	1.3	90
19840930	1984.748118	13.1	5.6	10.4	0.1	1.7	96
19841001	1984.750856	16	9.9	11.3	0.1	2	93
19841002	1984.753593	15.4	8.3	10.9	11.4	4.7	91
19841003	1984.756331	15.8	6.3	11.4	0	4	76
19841004	1984.759069	16.4	7.1	10.5	0	2.3	85
19841005	1984.761807	17.7	7.3	11.3	0	3.3	82
19841006	1984.764545	16.4	5.9	10.5	0	5.3	78
19841007	1984.767283	14.4	5.9	8.3	4.3	4.3	76
19841008	1984.770021	12.3	5.4	8.1	0	6.7	89
19841009	1984.772758	15.8	7.1	13.2	0.1	8.7	84
19841010	1984.775496	16.3	12	13.2	0.2	4.3	89
19841011	1984.778234	18.9	9.2	13.5	0	3.7	83
19841012	1984.780972	15.1	7.9	11.1	0.4	4	78
19841013	1984.78371	14.1	6.5	8.5	0	3	77
19841014	1984.786448	14.5	5.4	10.3	0	5.7	81
19841015	1984.789185	14.5	9.2	10.7	0	7	74
19841016	1984.791923	12.9	2	6.2	0	2.7	79
19841017	1984.794661	13.8	0.4	6.8	0	4	73
19841018	1984.797399	17.9	2.9	11.3	0	4.7	73
19841019	1984.800137	20.4	8	12.8	0	4.7	66
19841020	1984.802875	15.6	6.4	11.4	0.2	7.3	58
19841021	1984.805613	12.3	5.4	7.5	0	7	70
19841022	1984.80835	12.4	2.6	9.2	0.1	6	74
19841023	1984.811088	14.8	9.5	12.5	0.7	8	76
19841024	1984.813826	13.1	8.9	9.9	0	2	78
19841025	1984.816564	17.7	6.7	11.8	0	3	73
19841026	1984.819302	13.7	6.5	9.8	2.4	3.3	92
19841027	1984.82204	13.5	3.8	6.8	0.1	2	82
19841028	1984.824778	5.7	0.5	2.6	0.3	2.7	98
19841029	1984.827515	7.3	0.4	2.7	0.2	1.3	98
19841030	1984.830253	6.8	1.9	3.3	0.2	2	96
19841031	1984.832991	10.4	0.5	4.3	0.1	0.7	90
19841101	1984.835729	3.5	1.4	2.4	0	1.3	100
19841102	1984.838467	10.2	2.3	5.1	0.2	3.3	84
19841103	1984.841205	8.3	-0.5	2.1	0.2	1.3	85
19841104	1984.843943	3.5	-2.9	2.2	0	2.7	93
19841105	1984.84668	4.4	2	2.7	0	3	85
19841106	1984.849418	5.4	1.4	4	0	3.3	87
19841107	1984.852156	6.4	4.3	5.8	0.1	0.7	93
19841108	1984.854894	6.8	5.4	6.6	0.1	1.7	98
19841109	1984.857632	10.3	6.1	8.6	0	2.3	93
19841110	1984.86037	12	6	8.2	0	0.7	89
19841111	1984.863107	7.4	0.1	3.9	0	3.7	89
19841112	1984.865845	8	-1.1	1.5	0	5.3	82
19841113	1984.868583	7.9	-2.6	0.7	0	6	62
19841114	1984.871321	3.3	-3.7	-0.7	0	5	80
19841115	1984.874059	3.2	-2.7	0.6	0	7.3	71
19841116	1984.876797	2.4	0.5	1.8	0	8	84
19841117	1984.879535	3	1.6	2.6	4.5	3.3	90
19841118	1984.882272	2.6	0.1	1.3	1.3	1.3	98
19841119	1984.88501	2.5	0.9	2	0	2.3	88
19841120	1984.887748	2.5	0.7	1.5	0.1	1.7	86
19841121	1984.890486	7.2	0.7	4.9	0.5	4	87
19841122	1984.893224	7.8	3.2	5.9	5.8	7	90
19841123	1984.895962	13	5.8	10.6	2.3	12	73
19841124	1984.8987	14.7	7.4	10.3	0.1	14	65
19841125	1984.901437	10.8	7.1	8.1	0	7.3	78
19841126	1984.904175	9.8	5.7	6.9	1.7	6	85
19841127	1984.906913	6.1	0.8	3.2	0.1	2.7	88
19841128	1984.909651	3.9	-3.2	-0.6	0.2	2.3	92
19841129	1984.912389	1.2	-5.5	-2.1	0	1	98
19841130	1984.915127	1.2	-1	0.4	0	3.3	89
19841201	1984.917864	2.1	-0.4	1.5	0	4.3	86
19841202	1984.920602	5.2	0.3	3.3	0	3.3	87
19841203	1984.92334	3.8	2.1	2.6	0	2.7	86
19841204	1984.926078	3.8	-3.4	0.7	0	1.7	87
19841205	1984.928816	1	-1	-0.7	0	2.7	91
19841206	1984.931554	-0.6	-2.7	-1.6	0	2.3	94
19841207	1984.934292	4.2	-1.6	0.7	0	1.3	92
19841208	1984.937029	1.4	-1.1	0.7	0.3	2	98
19841209	1984.939767	4.3	-0.3	3	0.8	7.3	90
19841210	1984.942505	3.5	0.7	3.1	0.2	9.3	87
19841211	1984.945243	8.1	3.1	5.4	0	8	83
19841212	1984.947981	6.3	-1.7	0.6	0.2	2.3	87
19841213	1984.950719	-0.7	-4.5	-3.4	0	1.7	98
19841214	1984.953457	-1.8	-4.1	-2.3	0.7	2.3	92
19841215	1984.956194	0	-2.2	-1.1	0.3	1.7	96
19841216	1984.958932	-0.2	-1.4	-1.1	0.2	2.7	95
19841217	1984.96167	1.4	-2.8	0	3.2	3.7	93
19841218	1984.964408	2.2	-4.4	0.7	0.1	2.7	92
19841219	1984.967146	1.2	-0.9	0.2	0.4	3.3	97
19841220	1984.969884	4	-1.7	0.8	1.6	4.7	79
19841221	1984.972621	3.9	-0.6	2.1	0.2	6	88
19841222	1984.975359	3.7	-0.6	1.1	0.3	4.3	85
19841223	1984.978097	2.5	-2.6	-0.9	0.2	1.7	92
19841224	1984.980835	-0.6	-4.3	-2.8	0	4	91
19841225	1984.983573	-2.7	-7.9	-4.7	0	2.7	90
19841226	1984.986311	-1	-4.1	-1.7	0.4	0.7	93
19841227	1984.989049	-0.9	-3.6	-3	1.2	1	88
19841228	1984.991786	-1.9	-3.8	-3	0	1.3	91
19841229	1984.994524	-2.9	-6.3	-4.6	0.1	0.7	87
19841230	1984.997262	-3	-8.4	-5	0.8	3	92
19841231	1985	-4.4	-11.2	-6.9	0.2	2.7	84
19850101	1985.002738	-2.8	-8.7	-4.3	2	5.3	85
19850102	1985.005476	-2.7	-7.5	-6.5	2.3	4	93
19850103	1985.008214	-5	-10.1	-8.4	1.4	6	80
19850104	1985.010951	-9.5	-17.5	-12	0	6.7	80
19850105	1985.013689	-10.1	-14.8	-12.6	0.3	2.3	84
19850106	1985.016427	-9.6	-20.6	-16.5	0.3	2	76
19850107	1985.019165	-16.3	-23.4	-21.9	0	1	77
19850108	1985.021903	-16.7	-25.5	-22.6	0.1	0.3	80
19850109	1985.024641	-14.2	-25.5	-19.8	0	1.3	84
19850110	1985.027379	-11.7	-22.5	-15.7	0.1	2	79
19850111	1985.030116	-7.9	-14.5	-11.1	0	4.3	82
19850112	1985.032854	-8.3	-12.1	-8.9	2	6.7	88
19850113	1985.035592	-8.6	-14.2	-11.9	0.6	1	88
19850114	1985.03833	-8.1	-14.9	-10.8	0.1	4.7	84
19850115	1985.041068	-1.9	-8.7	-4	0	4.3	82
19850116	1985.043806	-1.5	-6	-4.5	0	6	70
19850117	1985.046543	-3.6	-8.1	-6.4	0	6	74
19850118	1985.049281	-2.1	-11.8	-8.6	0	1	73
19850119	1985.052019	-5.7	-16.4	-10.5	0	2.3	77
19850120	1985.054757	-8.4	-12.5	-10.1	1.8	1.3	84
19850121	1985.057495	-2.3	-10.5	-4.2	0.7	3.3	89
19850122	1985.060233	1.5	-5.4	-0.8	0.3	3	90
19850123	1985.062971	4.4	-1.6	1.5	3.3	2.7	97
19850124	1985.065708	0.9	-4.1	-2.4	0.1	6.3	86
19850125	1985.068446	1.2	-6.1	-0.6	0.5	13.3	83
19850126	1985.071184	3.6	-2.3	2.7	0.2	7.3	82
19850127	1985.073922	3.2	-3.7	-1.9	0.6	6.7	84
19850128	1985.07666	-1.2	-7.8	-5	0	3.7	82
19850129	1985.079398	0.2	-8.8	-3.5	0	3	87
19850130	1985.082136	2.8	-4.1	1.6	4.4	7.3	94
19850131	1985.084873	4.1	-0.2	3.3	1.6	9.7	88
19850201	1985.087611	7.3	1.6	5.5	2.1	11.3	84
19850202	1985.090349	7.4	3.4	5	1.2	12.7	78
19850203	1985.093087	4.4	-3.5	-2.1	0.2	13.7	74
19850204	1985.095825	1.8	-7.3	-2.4	0	3.7	63
19850205	1985.098563	5.2	-1.3	1.9	0	4.7	60
19850206	1985.1013	4.7	-1	1.7	0.5	3.7	76
19850207	1985.104038	1.7	-6.7	-4.3	0	6	78
19850208	1985.106776	-5	-10.9	-6.8	4.1	5	72
19850209	1985.109514	-5.6	-9	-8	2.1	4.3	87
19850210	1985.112252	-9	-14.4	-12.9	0	5.3	76
19850211	1985.11499	-11.5	-19.7	-16.7	0	2.7	71
19850212	1985.117728	-10.8	-22.5	-16.9	0	0.7	67
19850213	1985.120465	-7.8	-21	-15.4	0	1	69
19850214	1985.123203	-7.4	-19	-12	0	2	77
19850215	1985.125941	-7.6	-14.8	-11.4	0	5	73
19850216	1985.128679	-1.5	-14.2	-7	0	4.3	72
19850217	1985.131417	-2.7	-11	-8	0.1	6.3	75
19850218	1985.134155	-6.3	-12.8	-8.3	0.2	8.3	76
19850219	1985.136893	-6	-10.5	-7.6	0	8.7	65
19850220	1985.13963	-3.3	-13.9	-8.6	0	4	62
19850221	1985.142368	-0.9	-8.9	-4.1	0.7	6	81
19850222	1985.145106	-2.5	-9.8	-6.4	0.2	4.3	85
19850223	1985.147844	0.4	-11.5	-3.4	0.5	4	68
19850224	1985.150582	4	-2.3	2.1	0.2	6.3	90
19850225	1985.15332	5.6	0.7	2.4	0	1.7	87
19850226	1985.156057	2.9	0.9	1.5	0	2.3	92
19850227	1985.158795	1.3	0.2	0.7	0	1.7	94
19850228	1985.161533	0.7	-0.8	0	0.2	1	88
19850301	1985.164271	1.9	-0.7	-0.1	0	1.7	88
19850302	1985.167009	1.1	-1.4	-0.1	3.9	2.7	95
19850303	1985.169747	3.6	-0.9	1.2	1	1.7	97
19850304	1985.172485	2.7	-0.8	0.9	0	3.3	91
19850305	1985.175222	2.1	0.5	1.2	0	1.7	89
19850306	1985.17796	2.2	0.5	1	0	1.3	92
19850307	1985.180698	2.7	0.3	1.2	0	1.3	89
19850308	1985.183436	4.1	0.6	1.4	0.4	2.3	88
19850309	1985.186174	2.7	-1.1	-0.2	0.4	4.3	91
19850310	1985.188912	1	-2.1	-1.4	0.7	2	86
19850311	1985.19165	2	-2.9	-1	0	4.3	82
19850312	1985.194387	3.8	-4.2	-0.2	0.1	1	85
19850313	1985.197125	3.3	-3.6	-0.1	0	1	89
19850314	1985.199863	5.4	0	2.3	0	4.7	85
19850315	1985.202601	5.6	-1	1.4	0.4	4.3	74
19850316	1985.205339	7.4	-3.5	2.1	0	5	68
19850317	1985.208077	1.8	-2.3	0.7	6.3	2.7	98
19850318	1985.210815	1.2	-0.8	-0.6	3.4	6	97
19850319	1985.213552	2	-1.4	-0.1	0	3.3	92
19850320	1985.21629	2	-2	0.3	8.1	2.3	96
19850321	1985.219028	6.7	-0.9	3.9	0	4.7	78
19850322	1985.221766	8.2	2.8	6.2	0	5.7	82
19850323	1985.224504	7.9	3.5	5.2	0.1	1.7	87
19850324	1985.227242	10.2	0.8	4.7	0.5	2.3	84
19850325	1985.229979	11.2	0.7	5.2	0	5	67
19850326	1985.232717	13.2	1.9	7.4	0	7.3	66
19850327	1985.235455	13.2	4.1	7.5	0	7.3	71
19850328	1985.238193	6.3	-1.7	0.2	0	8	67
19850329	1985.240931	6.2	-1.8	2.9	0	11.3	70
19850330	1985.243669	15	1.3	9.6	0	8	46
19850331	1985.246407	17	6.7	11.2	1.8	9	57
19850401	1985.249144	13.5	4.7	8.8	0.9	6	84
19850402	1985.251882	17.3	6.4	10.1	0.6	7	71
19850403	1985.25462	15	6.3	9	0	5	72
19850404	1985.257358	20.4	3.3	12	0	3.7	64
19850405	1985.260096	22.4	3.7	13.7	0	3.7	61
19850406	1985.262834	17.7	5.3	11.6	0.2	3.7	68
19850407	1985.265572	14.4	6.4	9.3	0	6	62
19850408	1985.268309	14.4	4	9.3	1.7	6	68
19850409	1985.271047	12.9	3.4	9	0.9	6.7	74
19850410	1985.273785	13.9	4.6	8	0.1	3	65
19850411	1985.276523	13.4	3.5	6.4	2.5	6	76
19850412	1985.279261	9.2	2.5	5.8	0	5.7	72
19850413	1985.281999	10.5	2	6.8	2.2	8.7	75
19850414	1985.284736	11.2	1.1	4.6	1.4	4.3	82
19850415	1985.287474	10.8	2	4.8	1.2	6.7	83
19850416	1985.290212	10.1	1.5	4.7	2.2	5.3	88
19850417	1985.29295	11.1	-0.7	5.9	0	3	71
19850418	1985.295688	14.3	0	8	0	1.7	59
19850419	1985.298426	16	2.6	10.5	0	2.7	58
19850420	1985.301164	21.1	2.7	14	0	6.7	50
19850421	1985.303901	20.9	4.7	13.7	0	3.3	51
19850422	1985.306639	21.3	4.4	14.3	0	4	52
19850423	1985.309377	14.3	5.6	8.9	0.2	6.3	66
19850424	1985.312115	6.8	-1.6	0.9	0.5	6	75
19850425	1985.314853	11.6	-0.5	3.8	0.7	5	79
19850426	1985.317591	6.9	-1.8	2.1	0	3.3	62
19850427	1985.320329	9	-2	5.7	0.8	6.7	54
19850428	1985.323066	8.1	0.2	2.8	0.5	6.3	75
19850429	1985.325804	6	-0.8	2.3	0.9	9	80
19850430	1985.328542	6.9	0.9	5	0	11.7	62
19850501	1985.33128	12.4	2.2	7.2	0.3	7.3	71
19850502	1985.334018	10.8	2.8	6.1	3.2	8	70
19850503	1985.336756	7.4	1.6	3.9	0.6	7	81
19850504	1985.339493	11.4	-0.3	7.1	0	3.3	65
19850505	1985.342231	16.4	2.1	10.2	0	4	61
19850506	1985.344969	19.1	5.6	14	0	6	68
19850507	1985.347707	19.8	11.2	14.1	0.4	7	74
19850508	1985.350445	15.9	6.4	12.2	1.4	5	59
19850509	1985.353183	15.1	3.9	9.4	0.3	4.3	78
19850510	1985.355921	18.1	6.3	13.1	0	2.7	62
19850511	1985.358658	22.3	6.4	15.5	0	3.7	60
19850512	1985.361396	23.7	7.2	17.5	0	4.3	67
19850513	1985.364134	26.7	10.3	20.2	0	4.7	58
19850514	1985.366872	30.1	14.8	20.8	13.6	5	59
19850515	1985.36961	18.5	12.8	15	5.8	4.3	83
19850516	1985.372348	21.2	9.3	16.3	0	2.3	74
19850517	1985.375086	16.6	10.5	12.8	11.1	4.7	88
19850518	1985.377823	13	9.4	11.4	9	3.3	92
19850519	1985.380561	21.6	10.4	13.9	5.8	2.3	78
19850520	1985.383299	21.3	9.3	16.3	0	3.3	69
19850521	1985.386037	17	8.9	12.9	2.9	2.3	81
19850522	1985.388775	17.5	10.7	12.6	5.1	4.3	84
19850523	1985.391513	16.8	7.3	11.8	0.6	6.7	78
19850524	1985.394251	18.8	7.4	13.7	0	3	71
19850525	1985.396988	23.4	7.8	17.5	0	1.3	63
19850526	1985.399726	24.7	10.4	18.8	0	4.3	61
19850527	1985.402464	26.6	11.2	20.2	0	5	61
19850528	1985.405202	25.4	11.2	19.5	0	2.7	72
19850529	1985.40794	20.9	12.5	16.2	0	5.7	84
19850530	1985.410678	19.2	10.1	15.2	0	4.3	79
19850531	1985.413415	17.7	12.4	14.5	2	4.7	85
19850601	1985.416153	19.4	9	15	3.4	6.3	67
19850602	1985.418891	18.4	9.6	14.2	0.3	3.7	83
19850603	1985.421629	21.6	9.3	16.9	0	3	67
19850604	1985.424367	25	10.5	19	0	3.7	60
19850605	1985.427105	27.8	11.4	18.7	27.4	5.3	77
19850606	1985.429843	26.1	14.3	19.5	0.8	4.3	68
19850607	1985.43258	24.1	13.3	16.4	1.4	3.7	77
19850608	1985.435318	17.3	9.5	12.6	1.1	5	71
19850609	1985.438056	14.5	5.1	10.1	0	5.3	67
19850610	1985.440794	15.1	7.4	10.2	3.7	7	79
19850611	1985.443532	15.6	6.2	10	4.2	5.3	76
19850612	1985.44627	17	7	12	1.1	6	74
19850613	1985.449008	15.9	8.5	12.1	0.5	7.3	68
19850614	1985.451745	18.7	7.7	13.7	0.3	4.3	58
19850615	1985.454483	15.3	6.7	10.3	3.4	6	76
19850616	1985.457221	15.6	3.8	11.2	0	4.7	57
19850617	1985.459959	16.3	7.4	8.6	3.1	4.7	82
19850618	1985.462697	15	5.8	9.8	0	3.3	73
19850619	1985.465435	20.3	4.3	14.6	0.1	2.3	56
19850620	1985.468172	14.9	10.1	11.6	5.2	4.3	86
19850621	1985.47091	14.3	9.8	11.5	0.3	5	85
19850622	1985.473648	17	6.5	13.7	16	2.3	79
19850623	1985.476386	15.6	11.2	12.7	1.1	3.3	89
19850624	1985.479124	19.4	9.3	15.4	2.4	3.3	70
19850625	1985.481862	19.1	10.9	14.3	0	8	75
19850626	1985.4846	19.7	8.4	15	4.6	4	69
19850627	1985.487337	17.6	9	12.5	0	5.7	68
19850628	1985.490075	16.6	7.4	12.1	1.8	5	78
19850629	1985.492813	19.5	10.8	14.9	0	4	72
19850630	1985.495551	23.5	10.8	17.4	0	3	64
19850701	1985.498289	21.9	12	14.8	7.6	3	82
19850702	1985.501027	17.3	11.9	13.5	0	4.3	75
19850703	1985.503765	20.9	10.6	16.1	0	2	59
19850704	1985.506502	23.3	7.8	17.1	0	3	61
19850705	1985.50924	23.5	10.2	17.5	0	3.3	61
19850706	1985.511978	23.6	11	17.4	0.3	2.7	59
19850707	1985.514716	19.1	12	14.5	0	4.7	79
19850708	1985.517454	20.6	8.5	13.4	4.9	2.3	69
19850709	1985.520192	17.9	8.8	14.1	1.5	5	73
19850710	1985.52293	19.2	11.6	13.4	2.3	3.3	90
19850711	1985.525667	22.1	8.2	16.5	0	1.3	70
19850712	1985.528405	24.6	10.5	17.6	0	2	68
19850713	1985.531143	26.1	10.8	20.2	0	1	60
19850714	1985.533881	28.9	12.8	22.2	0	2.7	60
19850715	1985.536619	26.9	15	19.5	0.1	3	75
19850716	1985.539357	28.3	12.4	19.6	23.9	2.3	80
19850717	1985.542094	24.1	14	18	0	1	73
19850718	1985.544832	26.2	12.3	20.4	0	2.7	66
19850719	1985.54757	26.8	14.5	20.1	0	4	74
19850720	1985.550308	26.2	13	18.6	3.4	3	79
19850721	1985.553046	19	10	13.4	4.8	7	72
19850722	1985.555784	20.2	7.1	15.1	0.4	4.3	68
19850723	1985.558522	22.5	13	17.4	0	6	68
19850724	1985.561259	24.6	9.3	18.7	0	1.3	63
19850725	1985.563997	26.2	10.4	19.7	0	1.7	59
19850726	1985.566735	28	11.8	21	7.3	1.7	65
19850727	1985.569473	24.5	15.7	18.9	0	5	75
19850728	1985.572211	26.7	10.9	21.2	4.8	3	57
19850729	1985.574949	29.6	15.3	21.2	6.1	4	76
19850730	1985.577687	22.5	13	17.6	0.9	4	75
19850731	1985.580424	20.6	14.2	15.8	0.1	5.3	79
19850801	1985.583162	21.8	10.6	16.4	0.5	3	75
19850802	1985.5859	20.2	12.5	15.7	0	4.3	73
19850803	1985.588638	27	9.6	19.3	0.2	3.7	59
19850804	1985.591376	20.6	12.5	15	0.1	4.3	65
19850805	1985.594114	30.5	11.6	22.6	3.6	6	49
19850806	1985.596851	23.3	10.9	12.4	21.4	4	94
19850807	1985.599589	15.4	10.6	11.3	5.1	4.7	91
19850808	1985.602327	18.6	8.3	14.6	0	6.3	76
19850809	1985.605065	21.9	9.3	14.9	0	3.7	71
19850810	1985.607803	26.3	9.6	17.3	2.5	4	72
19850811	1985.610541	22.2	9.5	16.3	0	4.3	70
19850812	1985.613279	28.7	10.8	21.1	0.6	2.3	70
19850813	1985.616016	28.7	13.4	21.9	0	2.7	73
19850814	1985.618754	31.2	14.8	23.8	0	1.7	68
19850815	1985.621492	30.8	15	24	0	1.7	66
19850816	1985.62423	27.9	15.8	21.1	27.4	3.3	71
19850817	1985.626968	20.5	13.7	15	9.6	3.3	94
19850818	1985.629706	18.8	11.1	13.4	7.8	2.7	82
19850819	1985.632444	22.3	8.8	16.7	0.9	4.7	70
19850820	1985.635181	20.4	12.7	15.3	3.5	5	79
19850821	1985.637919	24.8	9.9	17.1	0	5.3	72
19850822	1985.640657	27.8	11.3	20.5	8	2.7	70
19850823	1985.643395	23.8	14.6	18	0	1.7	72
19850824	1985.646133	29.6	11.3	21.4	0	1.7	69
19850825	1985.648871	20.7	13.1	15.3	11.6	2.7	84
19850826	1985.651608	15.5	11.1	13.1	3.3	2	88
19850827	1985.654346	17.9	10	13.2	0.1	5.3	76
19850828	1985.657084	19.1	5.8	13.3	0	2.3	72
19850829	1985.659822	20.9	6.5	14.9	0	1.7	73
19850830	1985.66256	23.5	8.1	16.5	0	0.7	65
19850831	1985.665298	24.7	9.3	17.8	0	2.3	67
19850901	1985.668036	21.6	13.1	16.6	1.6	4.3	82
19850902	1985.670773	20.3	10.9	14	0	5	72
19850903	1985.673511	22.4	8.8	14.4	8	6.3	80
19850904	1985.676249	16.9	11.3	12.8	0.2	6	87
19850905	1985.678987	17	9.2	13.1	1.2	6.7	82
19850906	1985.681725	15.7	7.2	10.2	0.8	8	62
19850907	1985.684463	13.2	3.3	8.4	0.4	8.7	69
19850908	1985.687201	10.9	6.6	8.8	0.7	6.7	88
19850909	1985.689938	12.4	6	9.1	0.7	6	74
19850910	1985.692676	15.2	5.4	11.1	0	4	71
19850911	1985.695414	20.9	9.6	14.4	0	5.3	67
19850912	1985.698152	17	6.6	12.1	0	1.7	70
19850913	1985.70089	19.8	4.1	13.1	0	1.7	66
19850914	1985.703628	19	6.9	13.1	0	1.7	83
19850915	1985.706366	19.5	9	12.5	0.1	4	80
19850916	1985.709103	17.5	8.7	12.7	0	5	71
19850917	1985.711841	16.6	8.7	14.4	2.7	9.3	76
19850918	1985.714579	21	11.2	14.9	0	2	74
19850919	1985.717317	24.3	8.1	16.6	0	2	80
19850920	1985.720055	26.9	13.2	18.3	0	3	72
19850921	1985.722793	25.3	13.2	19.3	0	4.7	69
19850922	1985.72553	25.3	15.5	20.1	0	5.7	60
19850923	1985.728268	19.3	10.5	13.6	0	2.3	83
19850924	1985.731006	19.3	9.4	13.1	0	2	81
19850925	1985.733744	19.9	9	13	0	3.7	76
19850926	1985.736482	17.2	7.8	11.2	0	3	76
19850927	1985.73922	20	3.8	11.6	0	2.7	67
19850928	1985.741958	18.5	7.8	12.7	0	4.7	82
19850929	1985.744695	17.3	6.1	10.5	0	4	62
19850930	1985.747433	20.1	5	13.3	0	2.7	67
19851001	1985.750171	21.4	6	13.7	0	2.3	74
19851002	1985.752909	24.2	8	16.2	0.6	3.3	76
19851003	1985.755647	24.9	11.2	17.4	0	3	72
19851004	1985.758385	24.8	9.4	16.4	0	1	70
19851005	1985.761123	18.8	8	13	0	2	87
19851006	1985.76386	16.4	9.9	14.2	0.1	1.3	94
19851007	1985.766598	17.2	10.6	13	0	2.7	89
19851008	1985.769336	16.9	7.9	11.1	0	4.3	79
19851009	1985.772074	15	4.3	8.6	0	3.3	72
19851010	1985.774812	14	6.6	11	0.7	7	73
19851011	1985.77755	16.8	8.3	13.7	0	6.3	73
19851012	1985.780287	14.5	9	10.3	0	7	62
19851013	1985.783025	11.3	4.1	6.2	0	4.7	61
19851014	1985.785763	9.3	3	8.2	4.5	5.7	90
19851015	1985.788501	13	3.9	7.4	0	6.3	79
19851016	1985.791239	11.6	1.1	5.9	0	1.3	79
19851017	1985.793977	9.5	1.8	8.1	0	3	87
19851018	1985.796715	9.7	7.6	8.2	0	2.3	84
19851019	1985.799452	11.2	2.7	5.9	2.2	4	80
19851020	1985.80219	10.6	-1.2	3.6	0.2	2	84
19851021	1985.804928	7.9	-2.5	4.3	0	2.7	81
19851022	1985.807666	7.7	0.2	5.4	0.1	2.3	87
19851023	1985.810404	10.2	-0.7	2.8	0.1	3	84
19851024	1985.813142	8.7	-3	2.9	0.1	1.7	81
19851025	1985.81588	10.9	-4.8	3.8	0.3	3	76
19851026	1985.818617	3.7	-2.6	1.4	0.2	1.3	95
19851027	1985.821355	1.7	-0.1	0.5	0.2	1	100
19851028	1985.824093	1	-1.7	-0.4	0	2	95
19851029	1985.826831	5.9	-1.6	0.8	0	3	82
19851030	1985.829569	1.8	-1.7	1.3	0	2.7	90
19851031	1985.832307	7.3	1	3.5	1.5	3.3	88
19851101	1985.835044	6.9	-2.1	4	0.5	3	89
19851102	1985.837782	8	2.7	4.6	0.6	7.3	81
19851103	1985.84052	5.9	-1.7	0.3	0	5.7	79
19851104	1985.843258	7.2	-5	2.2	0.2	3	82
19851105	1985.845996	9.5	-0.9	6.6	9.6	4	88
19851106	1985.848734	9.1	1.2	2.7	0.1	7.7	82
19851107	1985.851472	6.7	0.5	4.8	1.7	10.3	79
19851108	1985.854209	8.7	1.3	5.3	0.4	3	89
19851109	1985.856947	16.2	5.5	12.2	2.6	5.7	81
19851110	1985.859685	13.4	6.2	9	1.8	13	70
19851111	1985.862423	6.2	-1.1	0.2	0	8.3	70
19851112	1985.865161	3.5	-1.9	0.1	0	6	79
19851113	1985.867899	0.2	-2	-0.7	7.2	2.3	94
19851114	1985.870637	0.5	-1.5	0	2.3	6	96
19851115	1985.873374	1.8	-4.9	-2	0.1	2	91
19851116	1985.876112	-1.5	-6.8	-3.8	0	2.3	93
19851117	1985.87885	-3.3	-6.2	-5.1	0	2	94
19851118	1985.881588	-3.4	-6.2	-5.3	1.5	5.7	86
19851119	1985.884326	-4.6	-6.4	-5.1	1.1	8.3	89
19851120	1985.887064	1.4	-5	-0.3	7.2	6	91
19851121	1985.889802	0.4	-1.3	-0.6	6.6	3.7	97
19851122	1985.892539	0	-2.2	-1	2.1	3.3	93
19851123	1985.895277	-0.1	-1.3	-0.3	1.4	1.3	98
19851124	1985.898015	0.2	-1.9	-1.4	0.1	5.3	97
19851125	1985.900753	-0.6	-5.6	-2.8	0.1	2	90
19851126	1985.903491	-1.5	-6.1	-4.2	0.1	1.7	81
19851127	1985.906229	-3	-7.9	-5.8	0	4	83
19851128	1985.908966	-1.2	-8.6	-3.5	0.1	6.3	84
19851129	1985.911704	-1	-6	-4.2	0	6.7	81
19851130	1985.914442	-2	-7.2	-3.7	4.2	1.7	93
19851201	1985.91718	-0.1	-3.7	-1.1	0	0.7	96
19851202	1985.919918	5.5	-0.8	4.6	0	6.3	88
19851203	1985.922656	13.1	4.3	9.4	0	6.3	68
19851204	1985.925394	10.8	7.1	9.6	0	5.3	73
19851205	1985.928131	13.2	1.9	5.6	0	2	74
19851206	1985.930869	10.6	-0.1	6.1	0.2	9.3	69
19851207	1985.933607	9.2	2.6	7.2	0.7	5	75
19851208	1985.936345	8.7	5.5	6.5	0.4	2.7	92
19851209	1985.939083	6	1.5	3.4	1.3	3	96
19851210	1985.941821	4.8	1.9	2.8	3	4.3	95
19851211	1985.944559	3.3	0.8	1.9	0	2.7	88
19851212	1985.947296	2.8	0.6	1.7	0.1	5.3	93
19851213	1985.950034	3.1	0.3	1.6	1.6	3.3	90
19851214	1985.952772	3.5	0.4	2.7	0.1	7	92
19851215	1985.95551	7.9	3.5	7	0.7	9.3	89
19851216	1985.958248	8.9	6.9	8	0.3	7	86
19851217	1985.960986	9	3.7	5	5.6	8.7	87
19851218	1985.963723	5.7	2.3	4.1	1.4	5	92
19851219	1985.966461	6	1.6	3.5	0.6	8.7	81
19851220	1985.969199	4.8	1	3	1.7	8	89
